PAC, 16.19, 19/12/18
PAC, 16.12, 18/12/18
PAC, 16.33, 17/12/18
PAC, 16.39, 14/12/18
PAC, 16.51, 13/12/18
PAC, 16.50, 12/12/18
PAC, 16.20, 11/12/18
PAC, 16.15, 10/12/18
PAC, 16.29, 07/12/18
PAC, 16.31, 06/12/18
PAC, 16.67, 05/12/18
PAC, 16.89, 04/12/18
PAC, 17.01, 03/12/18
PAC, 16.54, 30/11/18
PAC, 16.61, 29/11/18
PAC, 16.44, 28/11/18
PAC, 16.42, 27/11/18
PAC, 16.21, 26/11/18
PAC, 16.13, 23/11/18
PAC, 16.09, 22/11/18
PAC, 16.12, 21/11/18
PAC, 16.14, 20/11/18
GB00BV9FRD45, 1.1300, 18/12/18
GB00BV9FRD45, 1.1330, 17/12/18
GB00BV9FRD45, 1.1470, 14/12/18
GB00BV9FRD45, 1.1610, 13/12/18
GB00BV9FRD45, 1.1600, 12/12/18
GB00BV9FRD45, 1.1550, 11/12/18
GB00BV9FRD45, 1.1520, 10/12/18
GB00BV9FRD45, 1.1470, 07/12/18
GB00BV9FRD45, 1.1510, 06/12/18
GB00BV9FRD45, 1.1680, 05/12/18
GB00BV9FRD45, 1.1750, 04/12/18
GB00BV9FRD45, 1.1860, 03/12/18
GB00BV9FRD45, 1.1800, 30/11/18
GB00BV9FRD45, 1.1780, 29/11/18
GB00BV9FRD45, 1.1760, 28/11/18
GB00BV9FRD45, 1.1660, 27/11/18
GB00BV9FRD45, 1.1660, 26/11/18
GB00BV9FRD45, 1.1550, 23/11/18
GB00BV9FRD45, 1.1540, 22/11/18
GB00BV9FRD45, 1.1590, 21/11/18
GB00BV9FRD45, 1.1500, 20/11/18
GB00BYW6SY38, 1.2590, 18/12/18
GB00BYW6SY38, 1.2680, 17/12/18
GB00BYW6SY38, 1.2770, 14/12/18
GB00BYW6SY38, 1.2840, 13/12/18
GB00BYW6SY38, 1.2860, 12/12/18
GB00BYW6SY38, 1.2780, 11/12/18
GB00BYW6SY38, 1.2750, 10/12/18
GB00BYW6SY38, 1.2760, 07/12/18
GB00BYW6SY38, 1.2780, 06/12/18
GB00BYW6SY38, 1.2940, 05/12/18
GB00BYW6SY38, 1.3010, 04/12/18
GB00BYW6SY38, 1.3160, 03/12/18
GB00BYW6SY38, 1.3000, 30/11/18
GB00BYW6SY38, 1.3030, 29/11/18
GB00BYW6SY38, 1.2980, 28/11/18
GB00BYW6SY38, 1.2960, 27/11/18
GB00BYW6SY38, 1.2880, 26/11/18
GB00BYW6SY38, 1.2820, 23/11/18
GB00BYW6SY38, 1.2820, 22/11/18
GB00BYW6SY38, 1.2850, 21/11/18
GB00BYW6SY38, 1.2800, 20/11/18
MAN, 1.8650, 19/12/18
MAN, 1.8630, 18/12/18
MAN, 1.8750, 17/12/18
MAN, 1.8900, 14/12/18
MAN, 1.8910, 13/12/18
MAN, 1.8890, 12/12/18
MAN, 1.8810, 11/12/18
MAN, 1.8830, 10/12/18
MAN, 1.8850, 07/12/18
MAN, 1.8940, 06/12/18
MAN, 1.9150, 05/12/18
MAN, 1.9300, 04/12/18
MAN, 1.9320, 03/12/18
MAN, 1.9200, 30/11/18
MAN, 1.9220, 29/11/18
MAN, 1.9100, 28/11/18
MAN, 1.9160, 27/11/18
MAN, 1.9070, 26/11/18
MAN, 1.9040, 23/11/18
MAN, 1.9030, 22/11/18
MAN, 1.9020, 21/11/18
MAN, 1.9140, 20/11/18
