PAC, 16.55, 08/10/18
PAC, 16.76, 05/10/18
PAC, 16.96, 04/10/18
PAC, 17.27, 03/10/18
PAC, 17.33, 02/10/18
PAC, 17.53, 01/10/18
PAC, 17.53, 28/09/18
PAC, 17.42, 27/09/18
PAC, 17.40, 26/09/18
PAC, 17.33, 25/09/18
PAC, 17.34, 24/09/18
PAC, 17.44, 21/09/18
PAC, 17.15, 20/09/18
PAC, 17.14, 19/09/18
PAC, 17.05, 18/09/18
PAC, 17.08, 17/09/18
PAC, 17.26, 14/09/18
